CGAN_Generated_Score_-0.464118
1.000000 0.000000
0.953236 0.022359
0.899590 0.041681
0.848033 0.054751
0.802558 0.066177
0.760347 0.077032
0.714747 0.087467
0.670974 0.099396
0.628142 0.112357
0.584175 0.124528
0.540283 0.135231
0.497923 0.144809
0.456854 0.153420
0.415997 0.160599
0.374769 0.165587
0.333552 0.167825
0.293364 0.167193
0.255284 0.163965
0.220015 0.158591
0.187692 0.151466
0.157936 0.142758
0.130054 0.132321
0.103394 0.119749
0.077797 0.104611
0.053993 0.086884
0.033561 0.067418
0.018187 0.047987
0.008589 0.030741
0.004010 0.017543
0.002685 0.010565
0.002229 0.004181
0.003413 -0.006681
0.008584 -0.018845
0.019142 -0.030181
0.035220 -0.039226
0.055849 -0.045454
0.079642 -0.049180
0.105479 -0.051128
0.132792 -0.052000
0.161494 -0.052256
0.191761 -0.052082
0.223824 -0.051458
0.257814 -0.050257
0.293661 -0.048349
0.331030 -0.045705
0.369351 -0.042495
0.407990 -0.039121
0.446658 -0.036114
0.485927 -0.033798
0.527314 -0.031882
0.572073 -0.029509
0.619025 -0.026223
0.665187 -0.022790
0.710750 -0.019904
0.759081 -0.016692
0.808698 -0.011583
0.854977 -0.003295
0.906907 0.004369
0.952810 0.002712
1.000000 0.000000
