PG_Top2_Terr_0.0_Clerr_0.0_Thick_0.0925_Cl_0.7499_Cd_0.01124
1.000000 0.000000
0.976782 0.005371
0.951054 0.010051
0.925622 0.014142
0.900982 0.017789
0.876432 0.021187
0.851203 0.024517
0.825166 0.027877
0.798746 0.031277
0.772438 0.034682
0.746532 0.038052
0.721107 0.041362
0.696124 0.044592
0.671509 0.047727
0.647189 0.050755
0.623115 0.053659
0.599254 0.056422
0.575590 0.059028
0.552120 0.061460
0.528847 0.063701
0.505779 0.065736
0.482926 0.067553
0.460299 0.069139
0.437909 0.070486
0.415768 0.071587
0.393885 0.072438
0.372271 0.073037
0.350936 0.073386
0.329890 0.073486
0.309143 0.073342
0.288703 0.072956
0.268578 0.072335
0.248771 0.071478
0.229284 0.070385
0.210111 0.069048
0.191240 0.067449
0.172651 0.065561
0.154319 0.063340
0.136217 0.060721
0.118329 0.057622
0.100680 0.053944
0.083367 0.049581
0.066614 0.044441
0.050821 0.038491
0.036581 0.031799
0.024617 0.024586
0.015621 0.017234
0.009999 0.010245
0.007619 0.004186
0.007547 -0.000017
0.008858 -0.003860
0.012848 -0.008613
0.020195 -0.013107
0.030962 -0.016802
0.044680 -0.019437
0.060566 -0.021001
0.077790 -0.021662
0.095672 -0.021677
0.113771 -0.021303
0.131862 -0.020754
0.149876 -0.020177
0.167839 -0.019661
0.185815 -0.019249
0.203881 -0.018949
0.222106 -0.018750
0.240549 -0.018629
0.259250 -0.018559
0.278239 -0.018509
0.297534 -0.018451
0.317145 -0.018359
0.337075 -0.018213
0.357322 -0.017994
0.377877 -0.017689
0.398729 -0.017288
0.419861 -0.016786
0.441250 -0.016181
0.462867 -0.015474
0.484676 -0.014669
0.506629 -0.013773
0.528670 -0.012795
0.550736 -0.011746
0.572753 -0.010638
0.594646 -0.009484
0.616347 -0.008296
0.637810 -0.007087
0.659036 -0.005868
0.680098 -0.004654
0.701168 -0.003462
0.722530 -0.002320
0.744549 -0.001265
0.767575 -0.000353
0.791791 0.000359
0.817091 0.000830
0.843082 0.001067
0.869324 0.001135
0.895670 0.001134
0.922424 0.001138
0.949954 0.001110
0.977408 0.000842
1.000000 0.000000
