PRE_Top3_Terr_0.0_Clerr_0.0_Thick_0.0611_Cl_0.8881_Cd_0.01180
1.000000 0.000000
0.969729 0.004994
0.940596 0.008877
0.914562 0.011805
0.891344 0.013918
0.869445 0.015492
0.847290 0.016941
0.824102 0.018636
0.799965 0.020736
0.775319 0.023199
0.750538 0.025890
0.725822 0.028673
0.701240 0.031445
0.676801 0.034132
0.652499 0.036689
0.628334 0.039086
0.604313 0.041303
0.580452 0.043329
0.556772 0.045156
0.533298 0.046781
0.510054 0.048201
0.487062 0.049418
0.464343 0.050433
0.441914 0.051251
0.419789 0.051877
0.397982 0.052319
0.376503 0.052587
0.355360 0.052691
0.334558 0.052642
0.314103 0.052454
0.293996 0.052137
0.274237 0.051702
0.254820 0.051156
0.235734 0.050503
0.216963 0.049738
0.198478 0.048845
0.180245 0.047797
0.162217 0.046546
0.144347 0.045025
0.126597 0.043145
0.108968 0.040794
0.091534 0.037848
0.074504 0.034197
0.058273 0.029776
0.043447 0.024617
0.030783 0.018898
0.021018 0.012954
0.014611 0.007240
0.011493 0.002262
0.010860 -0.001190
0.011606 -0.004336
0.014789 -0.008192
0.021184 -0.011768
0.030886 -0.014595
0.043460 -0.016447
0.058162 -0.017318
0.074199 -0.017365
0.090926 -0.016819
0.107918 -0.015920
0.124958 -0.014862
0.141980 -0.013787
0.159008 -0.012779
0.176111 -0.011882
0.193366 -0.011109
0.210850 -0.010450
0.228628 -0.009888
0.246752 -0.009396
0.265262 -0.008946
0.284187 -0.008514
0.303549 -0.008074
0.323363 -0.007605
0.343637 -0.007091
0.364375 -0.006518
0.385575 -0.005879
0.407230 -0.005168
0.429326 -0.004384
0.451843 -0.003529
0.474748 -0.002609
0.497999 -0.001632
0.521543 -0.000609
0.545309 0.000447
0.569212 0.001521
0.593155 0.002597
0.617033 0.003658
0.640741 0.004686
0.664189 0.005660
0.687326 0.006555
0.710155 0.007336
0.732754 0.007954
0.755253 0.008336
0.777792 0.008393
0.800437 0.008031
0.823131 0.007190
0.845756 0.005886
0.868353 0.004245
0.891384 0.002485
0.915810 0.000877
0.942691 -0.000300
0.971981 -0.000746
1.000000 0.000000
