PRE_Score_0.0775_Thickness_0.1297_Cl_0.8988_Cd_0.01530_Cm_-0.1059
1.000000 0.000000
0.971562 0.006413
0.941960 0.013299
0.913133 0.019919
0.886606 0.026173
0.862432 0.032111
0.839676 0.037732
0.817298 0.043001
0.794650 0.047912
0.771535 0.052524
0.748033 0.056940
0.724314 0.061265
0.700524 0.065580
0.676750 0.069922
0.653025 0.074290
0.629346 0.078651
0.605697 0.082947
0.582068 0.087111
0.558456 0.091073
0.534875 0.094767
0.511349 0.098135
0.487916 0.101126
0.464617 0.103701
0.441499 0.105832
0.418608 0.107497
0.395989 0.108685
0.373683 0.109391
0.351727 0.109614
0.330153 0.109357
0.308987 0.108627
0.288250 0.107432
0.267956 0.105780
0.248111 0.103676
0.228716 0.101124
0.209763 0.098124
0.191237 0.094668
0.173113 0.090743
0.155364 0.086329
0.137959 0.081396
0.120882 0.075914
0.104145 0.069854
0.087820 0.063204
0.072072 0.055992
0.057204 0.048309
0.043667 0.040340
0.032029 0.032376
0.022867 0.024800
0.016584 0.018033
0.013198 0.012484
0.012170 0.008810
0.012405 0.005586
0.014761 0.001811
0.020191 -0.001471
0.029004 -0.003834
0.040948 -0.005152
0.055365 -0.005548
0.071435 -0.005303
0.088410 -0.004752
0.105755 -0.004184
0.123169 -0.003805
0.140541 -0.003729
0.157882 -0.003995
0.175261 -0.004592
0.192768 -0.005480
0.210491 -0.006602
0.228497 -0.007900
0.246840 -0.009313
0.265551 -0.010790
0.284647 -0.012283
0.304132 -0.013756
0.323999 -0.015177
0.344237 -0.016525
0.364825 -0.017784
0.385743 -0.018946
0.406969 -0.020008
0.428480 -0.020974
0.450256 -0.021849
0.472278 -0.022644
0.494532 -0.023370
0.517006 -0.024039
0.539692 -0.024661
0.562588 -0.025244
0.585691 -0.025792
0.608999 -0.026298
0.632506 -0.026748
0.656196 -0.027112
0.680038 -0.027343
0.703977 -0.027373
0.727932 -0.027108
0.751804 -0.026427
0.775503 -0.025186
0.799012 -0.023230
0.822484 -0.020429
0.846319 -0.016741
0.871085 -0.012323
0.897110 -0.007644
0.923848 -0.003490
0.949837 -0.000714
0.974250 0.000276
1.000000 0.000000
