GAN_Werr_0.00260_CL_0.2074_CM_-0.0312_Thickness_0.1096
1.000000 0.000000
0.976038 0.002776
0.952030 0.005539
0.927981 0.008289
0.903897 0.011024
0.879783 0.013746
0.855647 0.016453
0.831494 0.019145
0.807332 0.021822
0.783167 0.024483
0.759009 0.027127
0.734865 0.029755
0.710744 0.032364
0.686656 0.034955
0.662611 0.037525
0.638619 0.040073
0.614690 0.042597
0.590835 0.045095
0.567065 0.047564
0.543391 0.049999
0.519823 0.052396
0.496371 0.054749
0.473042 0.057050
0.449844 0.059290
0.426782 0.061456
0.403857 0.063535
0.381071 0.065509
0.358418 0.067355
0.335893 0.069047
0.313487 0.070552
0.291191 0.071830
0.268997 0.072835
0.246901 0.073513
0.224911 0.073802
0.203048 0.073634
0.181363 0.072936
0.159937 0.071636
0.138898 0.069665
0.118424 0.066971
0.098746 0.063522
0.080146 0.059323
0.062936 0.054422
0.047438 0.048914
0.033941 0.042947
0.022667 0.036710
0.013733 0.030427
0.007122 0.024341
0.002675 0.018717
0.000092 0.013876
-0.001002 0.010580
-0.001535 0.007400
-0.001365 0.002840
0.000249 -0.002298
0.003760 -0.007667
0.009457 -0.012996
0.017483 -0.018056
0.027838 -0.022654
0.040401 -0.026643
0.054960 -0.029932
0.071241 -0.032480
0.088954 -0.034296
0.107816 -0.035425
0.127576 -0.035941
0.148029 -0.035932
0.169013 -0.035488
0.190413 -0.034701
0.212149 -0.033650
0.234169 -0.032408
0.256444 -0.031034
0.278957 -0.029578
0.301700 -0.028078
0.324668 -0.026565
0.347856 -0.025059
0.371259 -0.023580
0.394870 -0.022136
0.418677 -0.020738
0.442667 -0.019388
0.466825 -0.018090
0.491132 -0.016844
0.515568 -0.015651
0.540113 -0.014509
0.564744 -0.013416
0.589438 -0.012370
0.614175 -0.011370
0.638931 -0.010413
0.663685 -0.009496
0.688417 -0.008618
0.713105 -0.007777
0.737732 -0.006970
0.762278 -0.006196
0.786726 -0.005454
0.811061 -0.004742
0.835267 -0.004059
0.859328 -0.003403
0.883234 -0.002774
0.906969 -0.002170
0.930524 -0.001592
0.953887 -0.001038
0.977049 -0.000507
1.000000 0.000000
