PRE_Generated_Thickness_0.1200_Score_-0.2442
1.000000 0.000000
0.972729 0.006001
0.948115 0.011272
0.922492 0.015789
0.895436 0.019680
0.868104 0.023312
0.841642 0.027125
0.816365 0.031400
0.791908 0.036151
0.767769 0.041201
0.743674 0.046331
0.719604 0.051365
0.695676 0.056201
0.672017 0.060788
0.648695 0.065106
0.625717 0.069142
0.603033 0.072882
0.580571 0.076308
0.558250 0.079396
0.536004 0.082122
0.513787 0.084462
0.491579 0.086401
0.469387 0.087929
0.447241 0.089045
0.425186 0.089756
0.403281 0.090081
0.381588 0.090040
0.360168 0.089662
0.339078 0.088976
0.318360 0.088010
0.298045 0.086789
0.278146 0.085335
0.258656 0.083657
0.239548 0.081757
0.220775 0.079621
0.202274 0.077220
0.183966 0.074508
0.165771 0.071421
0.147615 0.067876
0.129461 0.063779
0.111334 0.059035
0.093367 0.053560
0.075836 0.047316
0.059188 0.040336
0.044023 0.032761
0.031018 0.024856
0.020778 0.016996
0.013657 0.009632
0.009605 0.003263
0.008101 -0.001188
0.007853 -0.005315
0.009499 -0.010550
0.014058 -0.015741
0.021909 -0.020350
0.032937 -0.024058
0.046650 -0.026742
0.062345 -0.028454
0.079305 -0.029366
0.096931 -0.029701
0.114811 -0.029682
0.132713 -0.029493
0.150552 -0.029265
0.168342 -0.029080
0.186151 -0.028978
0.204070 -0.028969
0.222191 -0.029039
0.240597 -0.029163
0.259351 -0.029312
0.278496 -0.029452
0.298057 -0.029553
0.318037 -0.029589
0.338425 -0.029537
0.359197 -0.029381
0.380315 -0.029111
0.401738 -0.028723
0.423418 -0.028215
0.445309 -0.027592
0.467365 -0.026862
0.489550 -0.026032
0.511836 -0.025114
0.534210 -0.024118
0.556673 -0.023053
0.579247 -0.021927
0.601976 -0.020746
0.624922 -0.019512
0.648163 -0.018230
0.671785 -0.016906
0.695862 -0.015555
0.720421 -0.014214
0.745400 -0.012948
0.770605 -0.011858
0.795734 -0.011043
0.820548 -0.010511
0.845119 -0.010088
0.869870 -0.009453
0.895227 -0.008334
0.921245 -0.006664
0.947628 -0.004571
0.973982 -0.002272
1.000000 0.000000
